dish_name,calories__kcal_,carbohydrates__g_,protein__g_,fats__g_,free_sugar__g_,fibre__g_,sodium__mg_,calcium__mg_,iron__mg_,vitamin_c__mg_,folate__µg_,calories_from_carb,calories_from_protein,calories_from_fat,carb_pct,protein_pct,fat_pct
Moong dal with vadi,-1.1181234021413002,-1.036822752848398,-1.2650239830597858,-0.6955004598832624,-0.6769062328842662,-0.5676319210102805,-0.21072142165221736,-0.8439194510692736,-0.6295274620210034,-0.17297638600201581,-0.5654853919446508,-1.036822752848398,-1.2650239830597858,-0.6955004598832623,-0.8867804312709724,-0.3764464175652393,0.4603710051042608
Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),-1.1039372605346458,-0.8952260393711715,-1.0528792934415268,-0.752734906185644,-0.6461922606118706,-0.1308490366174592,-0.21543629208611287,-0.6426086298601588,-0.35981061030707345,0.10158078315013094,-0.23894543382282554,-0.8952260393711715,-1.0528792934415268,-0.7527349061856441,0.41162876763199235,0.16117210890865855,-0.5606996514615852
Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),-1.1163634672803244,-0.9262936727079469,-1.0586914767187392,-0.7532240894873738,-0.6777144953124872,-0.15250769204189665,-0.21620210134446682,-0.657443620369305,-0.40585982889237854,0.19620218042855445,-0.23456873275242812,-0.9262936727079469,-1.0586914767187392,-0.7532240894873736,0.26914220732728683,0.22855138079257237,-0.5072908436022693
Green gram whole with baghar (Sabut moong dal with tadka),-0.908264502809777,-0.690299150245903,-0.4426000493342062,-0.6744655779088827,-0.7011541057308943,0.381739141760893,-0.1710993650240992,-0.5168079103425985,-0.09009375859314347,-0.5495230120567255,0.07693820864933637,-0.690299150245903,-0.4426000493342062,-0.6744655779088827,0.12238947265176674,0.34277472480317134,-0.4396979348658203
Urad sabut special,-0.8231476531698504,-0.7960485944883885,-0.7041482968087721,-0.5286889539934149,-0.6437674733272077,0.0676886381065504,-0.2405936977224862,-0.5700655262704335,-0.2808690927322647,0.5351329231389729,0.7473346378236897,-0.7960485944883885,-0.7041482968087721,-0.5286889539934149,-0.5513480286667861,-0.10944527039118154,0.1405302386707204
Kabuli channa curry,-0.8808521840660914,-0.6407104278045116,-0.5326888901310012,-0.6460929464085569,-0.6130535010548122,-0.30411828001295854,-0.20518359201531464,-0.4131113266836661,-0.12298605758264716,0.060862558911465074,0.9867211572393401,-0.6407104278045116,-0.5326888901310012,-0.6460929464085567,0.18490288240205235,0.16799376463271157,-0.33162024129249945
Besan gatte curry,-0.2365560308706321,-0.12510720531148897,0.8709533713158363,-0.2713785372835622,-0.3495599494547865,0.46476398755456977,-0.07132699164840511,1.3529942934301964,0.4953891634200215,-0.0488827502270342,1.784612791507879,-0.12510720531148897,0.8709533713158363,-0.2713785372835622,-0.20560293995635487,0.1331717835442103,-0.09739072939618683
Dry masala chops,-0.5261986438997307,-0.8994082207818913,1.2574635592504726,-0.32910216688767374,-0.5298024709480557,-0.39797245351885413,-0.22723204066254962,0.7769516119600469,0.16646617352498497,-0.49561983901696793,-0.49564846616917885,-0.8994082207818913,1.2574635592504726,-0.32910216688767374,-1.149480513655329,0.6844972035796065,0.17681165048648376
Mutton korma,-0.6298214752596162,-0.9454122162998088,0.6791513231678211,-0.3780204970606495,-0.5807230039259746,-0.4268506607514373,-0.24239392097906445,0.28472662686657385,-0.030887620412036847,-0.3532999504875359,-0.17919394964435637,-0.9454122162998088,0.6791513231678211,-0.3780204970606495,-1.1887174835002707,0.5605407068490971,0.23976580192631375
Shahi keema kofta curry,0.9833988159422256,-0.9932085752794632,-0.178145710221034,1.3483073747436662,-0.6502335727529753,-0.37992357399848947,-0.2151962623185691,-0.6730203604039087,-0.3071829319238676,0.24506404951495336,-0.12686382815047412,-0.9932085752794632,-0.178145710221034,1.348307374743666,-1.4613178843240675,-0.5171017769195646,0.8453684037753724
Minced meat ball curry,-0.6610203205223713,-0.9256962182207014,0.6006868489254515,-0.4117741448800028,-0.6106287137701494,-0.17055657156226117,-0.17774590358727552,-0.534609898953574,-0.08351529879524273,0.23149130810206484,-0.1403745140634401,-0.9256962182207014,0.6006868489254515,-0.4117741448800028,-1.1246194087983352,0.5774700087908411,0.19382368949234882
Boti kebab,-0.5379848743323269,-0.9137471284757877,1.2981488421909608,-0.34231011603437717,-0.5443511946560324,-0.4340702125595831,-0.23027813271256936,0.5754924408458407,0.17962309312078642,-0.3928547968908113,-0.6594893192827519,-0.9137471284757877,1.2981488421909608,-0.34231011603437717,-1.1709927774903528,0.7300253654114159,0.16004874910757028
Mutton seekh kebab,-0.5322250875145876,-0.9107598560395593,1.8880854448280373,-0.3834015133796768,-0.6001213022032771,-0.029775311303417987,-0.21654500101238647,0.853945212702516,0.6927429573570434,-0.41418339053963626,-0.6838466121962681,-0.9107598560395593,1.8880854448280373,-0.38340151337967676,-1.1681103277322078,1.03599428722643,0.026429276368945438
Indian lamb and egg curry (Nargisi kofta),0.5440550770113263,-0.9728951227131101,-0.2653284593792226,0.9016830202643975,-0.6526583600376381,-0.4918266270247495,-0.24210817125579806,-0.6967563452185427,-0.3861244494986763,-0.2707001241748138,0.05943140436774664,-0.9728951227131101,-0.2653284593792226,0.9016830202643973,-1.4301587068871928,-0.48490745207943053,0.8165653816438234
Soya chunks sweet and sour (Nutrinugget sweet and sour),1.4250358033283357,-0.9012005842436284,-0.5530315316012452,1.9431542696470523,-0.6243691750499053,-0.39797245351885413,1.0153220559890377,-0.6822180545195793,-0.2874475525301654,0.8969434299454037,-0.012308434916593664,-0.9012005842436284,-0.5530315316012452,1.9431542696470516,-1.4245897526262177,-0.6053914101779012,0.981176724625874
Soya chunks korma (Nutrinugget korma),-0.5456112587298894,-0.6383206098555289,-0.25951627610201006,-0.3310589000945927,-0.3366277506032515,0.21929922607761232,-0.1897931119201867,0.44242257597879875,0.028318517769069636,-0.11868542035046137,0.16085669439043473,-0.6383206098555289,-0.25951627610201006,-0.33105890009459266,-0.6281774889093519,-0.10901635969020018,0.20910720559740167
Mushroom matar,-0.8691192849929186,-0.7781249598710182,-0.5704680814328829,-0.5947286997269323,-0.6009295646314982,0.4214466767056949,-0.2397135885748257,-0.570510575985708,-0.21508449475325733,0.9500710177615675,0.24420430607887267,-0.7781249598710182,-0.5704680814328829,-0.5947286997269321,-0.3676305431735397,0.10173893645966187,-0.06865539073831203
Soya chunks and peas (Nutrinugget matar),-0.8059216240760558,-0.7488496899959798,-0.5007218821063321,-0.5458103695539565,-0.5807230039259746,0.3239827272957265,-0.23437578374420948,-0.5868290655457689,-0.09667221839104422,0.9500710177615675,0.20671690995416434,-0.7488496899959798,-0.5007218821063321,-0.5458103695539563,-0.4424833912004731,0.044103201764231194,0.005133297803513839
Vegetable yakhni,0.9190278651180455,-0.9806620310473039,-1.0383488352484955,1.346839824838477,-0.5968882524903935,-0.4882168511206767,-0.2531895455240688,-0.24043203715720365,-0.590056703233599,-0.35756566921730093,0.37303155062926646,-0.9806620310473039,-1.0383488352484955,1.3468398248384768,-1.4514814976469461,-0.6637351083434698,0.9048450162386059
Spinach mushroom (Palak mushroom),-0.9925280506989275,-0.9203191278354902,-0.8174858707144175,-0.6509847794258543,-0.6324517993321146,0.11100594895542527,-0.23437578374420948,-0.1502352948615944,0.3638199674620069,1.7667622582056652,3.6471845339883133,-0.9203191278354902,-0.8174858707144175,-0.6509847794258543,-0.5732035238523919,0.12913914603631238,0.010926067378831792
Vegetarian nargisi kofta curry,0.5248557876188615,-0.703443148965308,-0.7157726633631973,0.8155867591599598,-0.5799147414977537,-0.39797245351885413,-0.23289560017768954,-0.1896963696159234,-0.49795826606298876,0.48859780972335476,0.3178470588720815,-0.703443148965308,-0.7157726633631973,0.8155867591599597,-1.2204925789460304,-0.5801288078577187,0.7348645717074064
Roast chicken,-0.1804514407570965,-1.090593656700509,4.573314118900248,-0.15690964467879884,-0.7092367300131036,-0.697583853556905,-0.2339528741537752,-0.6863718518621403,-0.22824141434905879,-0.5565032790690683,-0.5342776103992082,-1.090593656700509,4.573314118900248,-0.15690964467879884,-1.517206505727009,1.4239647042679093,0.07323743953173273
Shahi chicken masala,-0.37351096187021327,-0.8534042252639739,1.472514340507338,-0.20778470805869373,-0.4821149876830203,-0.36187469447812504,-0.19346213836692716,0.33828094260459207,-0.1624568163700515,-0.18344678652052987,0.4599946979845543,-0.8534042252639739,1.472514340507338,-0.20778470805869373,-1.1428612941763,0.5328043719804734,0.2314976937973251
Tomato chicken,-0.6509406935913273,-0.9693103957896361,1.6904712134028097,-0.46754104127719515,-0.6381096363296612,-0.1958250028907715,-0.21502481248460928,-0.5731808742773544,-0.17561373596585297,0.3831182193146205,-0.3243862503710187,-0.9693103957896361,1.6904712134028097,-0.46754104127719515,-1.2318321549280506,1.2592919786961088,-0.029416083623666198
Creamy chicken,-0.43126882412587764,-0.909564947065068,2.5477682467916645,-0.32763461698248436,-0.5427346697995906,-0.4593386438880934,-0.21945393319523837,-0.14103760074592375,-0.20850603495535666,-0.278843769022547,-0.1635900588716351,-0.909564947065068,2.5477682467916645,-0.3276346169824844,-1.2102807023216327,1.1292393772623706,0.01985163461239364
Broccoli chicken ala king,-0.6089155823655992,-0.7775275053837725,0.9348873873651745,-0.425471277328436,-0.5120206975271949,-0.015336207687126362,-0.21549344203076615,0.2000188310593488,-0.23481987414695954,2.5268357773274275,1.2221115582863664,-0.7775275053837725,0.9348873873651745,-0.425471277328436,-0.8386006735680608,0.6726891605641603,0.03379765266560763
Ginger chicken,-0.5576641459596033,-0.7619936887153848,1.0133518616075445,-0.3926959961125422,-0.5556668686511256,-0.27163029687630247,-0.06584631195615566,-0.6151638974182383,-0.11640759778474642,1.3692748311139273,0.4388723580361146,-0.7619936887153848,1.0133518616075445,-0.3926959961125422,-0.858730540003637,0.612545702254487,0.04311245038475923
Chicken sweet and sour,1.127180160948016,-0.9370478534783693,0.6297477653115143,1.5322402961940556,-0.641342686042545,-0.4990461788328953,0.7594446087929125,-0.562202981300586,-0.13614297717844856,0.8969434299454037,0.16884893112768223,-0.9370478534783693,0.6297477653115143,1.5322402961940556,-1.4327173327172162,-0.39874725977066433,0.8863950429434364
Chicken korma,-0.45745452160282246,-0.7721504149985613,1.4754204321459443,-0.3227427839651868,-0.4449349159848571,-0.05143396672785534,-0.20680665044346777,0.13029437566636135,-0.050622999805739054,-0.17956886040256173,0.33535386315367116,-0.7721504149985613,1.4754204321459443,-0.3227427839651868,-0.9609836856693099,0.6679891850802124,0.0736839119790288
Bengal fish curry (Bengali machli curry),-0.6629402494616177,-0.8324933182103751,0.728554881024128,-0.4518871756218429,-0.5201033218094043,-0.011726431783053456,-0.23128397173846707,-0.22900909446516107,-0.18877065556165445,-0.20399979494576118,0.09920229670309721,-0.8324933182103751,0.728554881024128,-0.45188717562184283,-0.9042531643567097,0.6660377761440479,0.05191238616669079
Fish finger,1.648814187469396,-0.8295060457741468,0.26358021884712196,1.9348381535176462,-0.6995375808744525,-0.585680800530645,-0.2157563317761712,-0.7194538806975364,-0.49795826606298876,-0.0201860969540697,-0.12229683572918981,-0.8295060457741468,0.26358021884712196,1.934838153517646,-1.3983783443397908,-0.5061122026751296,0.8061537805773906
Fish in coconut milk (Nariyal ke doodh ke saath machli),-0.7867756660430146,-0.9334631265548952,1.1354077104290086,-0.57907483407158,-0.5879973657799631,-0.15972724385004244,-0.2326841453824724,-0.562796380920952,-0.14929989677425004,-0.15281117018858126,-0.06159389479628646,-0.9334631265548952,1.1354077104290086,-0.5790748340715799,-1.0383079792598282,1.38101669275315,-0.19944455378317044
Prawn curry (with coconut) (Jhinga curry),-0.6623002731485356,-0.911357310526805,1.1005346107657328,-0.4567790086391405,-0.5492007692253581,-0.14528814023375083,-0.06013131749082778,-0.3356726762259227,-0.11640759778474642,-0.42387820583455665,0.04534984440212011,-0.911357310526805,1.1005346107657328,-0.45677900863914045,-1.090079498379813,0.9094359246886893,0.03268897356974099
Baked stuffed fish,-0.5961160561039561,-0.9699078502768816,3.3091642561065124,-0.5301565038986042,-0.6849888571664756,-0.5712416969143534,-0.23243840062046328,-0.6093782511196713,-0.5176936454566909,-0.0636188694753133,0.49139277088088373,-0.9699078502768816,3.3091642561065124,-0.5301565038986041,-1.2577941538103925,2.049407628022826,-0.33363674145769934
Fish pie,-0.6017691802028484,-0.634138428444809,1.3068671171067796,-0.5135242716397924,-0.6219443877652424,-0.4340702125595831,-0.2167564558076036,-0.35199116578598355,-0.44533058767978295,0.479678579652028,-0.07986186448142354,-0.634138428444809,1.3068671171067796,-0.5135242716397924,-0.5411798077479871,0.879130150109844,-0.2710196021176109
Crispy baked fish,-0.5084393012117008,-0.5236093483043581,1.8009026956698484,-0.4822165403290879,-0.5896138906364049,-0.27163029687630247,-0.16496717596280236,0.0024167574775206097,-0.3861244494986763,0.08994700479622639,0.10548191128236305,-0.5236093483043581,1.8009026956698484,-0.4822165403290879,-0.4601706748629688,0.9338192674040745,-0.29859500921190624
Fish souffle,-0.5014528931272206,-0.7894765951286861,1.673034663571172,-0.3775313137589197,-0.5443511946560324,-0.6398274390917386,-0.2220999756326852,0.05923477112755077,-0.35981061030707345,-0.47467903797993977,0.07617704324578901,-0.7894765951286861,1.673034663571172,-0.3775313137589197,-0.9595794594791058,0.8522517203193514,-0.007599632672104656
Potato curry (Aloo ki sabzi),-0.7689096606361379,-0.4740206258629666,-0.9395417195358815,-0.577118100864661,-0.5855725784953003,0.1651525875165188,-0.23012954285647083,-0.5360933980044887,-0.10982913798684568,1.0675721791360033,-0.10764440171090287,-0.4740206258629666,-0.9395417195358815,-0.577118100864661,0.2628599977281708,-0.36888827644345557,-0.2282930235782866
Egg curry (Anda curry),-0.6197951796879958,-0.8557940432129566,0.18220965296614583,-0.36481254791394596,-0.5597081807922303,0.04602998268211297,-0.1937135981234016,-0.27128881741622785,0.25198615089769455,0.16983228282637086,0.06647218435055983,-0.8557940432129566,0.18220965296614583,-0.36481254791394596,-0.9979701741989382,0.23497146831824556,0.26158745889499263
Vegetable curry with coconut ,-0.8035217129019978,-0.6669984252433214,-0.5762802647100954,-0.5678236181317955,-0.5993130397750562,0.5008617465952988,-0.2501320234851184,-0.5970652089970798,-0.12298605758264716,2.1308995206828767,0.8835832450586703,-0.6669984252433214,-0.5762802647100954,-0.5678236181317955,-0.19493311474980604,-0.025669472695611543,-0.10733288766513076
Curd with potatoes (Dahi aloo),-0.9270904726862771,-0.6693882431923042,-0.9279173529814564,-0.6627251786673686,-0.5661742802179978,-0.2788498486844483,-0.24522284323940174,-0.34887581777906285,-0.4387521278818822,1.0966566250207646,0.06628189299967303,-0.6693882431923042,-0.9279173529814564,-0.6627251786673685,0.3092496157898294,-0.1787320777627669,-0.31630937355294847
Potato kofta curry (Aloo kofta curry),1.182164792513658,-0.9304758541186667,-1.2185265168420851,1.605128608151789,-0.6623575091762892,-0.5062657306410412,-0.2577215361350738,-0.7730081964355545,-0.5768997836377975,1.240527683997384,0.1395440630911082,-0.9304758541186667,-1.2185265168420851,1.6051286081517888,-1.4310926078552892,-0.6988731463181098,0.9030375022259369
Yam kofta curry (Zimikand/Suran kofta curry),0.4754176174332651,-0.8725227688558357,-1.174935142262991,0.8596132563156383,-0.6623575091762892,-0.3329964872455418,-0.2508063928320271,-0.7644039019402495,-0.5440074846482938,0.8306308933281479,0.04249547413881747,-0.8725227688558357,-1.174935142262991,0.8596132563156383,-1.346431924288715,-0.6785554431271545,0.8450336883100147
Jackfruit kofta curry (Kathal ka kofta curry),0.46581797273703274,-0.9071751291160852,-1.1487803175155344,0.8591240730139083,-0.5192950593811834,-0.36187469447812504,-0.25205226162546857,-0.7197505805077193,-0.590056703233599,0.4979048324064783,0.4187014748421091,-0.9071751291160852,-1.1487803175155344,0.8591240730139081,-1.3731882099720831,-0.6724213493944166,0.8559126054647921
Spinach and potato (Palak aloo),-0.9416499338088962,-0.7434725996107686,-0.9075747115112124,-0.657833345650071,-0.6381096363296612,0.027981103161748514,-0.2392392440342035,-0.24043203715720365,0.2980353694829997,2.4849541752533715,3.8203496632953415,-0.7434725996107686,-0.9075747115112124,-0.657833345650071,0.0635555868675241,-0.12699719025607614,-0.23971342309374458
Mooli bhujia,-0.7601633176906817,-0.8133747746185133,-0.8901381616795746,-0.44112514298378824,-0.6267939623345681,0.14349393209208136,-0.22365445412725435,1.068162475654588,0.8111552337192567,2.5640638680599217,0.6590394510121937,-0.8133747746185133,-0.8901381616795746,-0.4411251429837882,-0.7262782706653735,-0.33621214285910384,0.3501510963632244
Bathua bhujia,-0.7617632584733871,-0.8796922227027839,-0.7244909382790162,-0.4391684097768693,-0.6259856999063471,0.6633016622785793,-0.22807785984341813,1.571958753345195,0.8045767739213558,2.0145617371438314,0.579307374990606,-0.8796922227027839,-0.7244909382790162,-0.43916840977686916,-0.9112772234876921,-0.20348631674966047,0.36388451920593806
Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),-0.48668010656690763,-0.7327184188403464,1.0046335866917258,-0.33790746631880936,-0.6114369761983702,-0.04421441491970953,-0.2074695898014458,-0.4203804720331478,-0.10325067818894494,-0.07602823305281146,-0.4229571701304042,-0.7327184188403464,1.0046335866917258,-0.3379074663188093,-0.868117154719965,0.4832157931546714,0.0802910960339953
Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),-0.5818765831378782,-0.6765576970392523,0.29264113523318475,-0.39612027922465054,-0.4053300570020312,0.13988415618800853,-0.20408059808350637,-0.4458966557088794,-0.12298605758264716,0.475412860922263,-0.1369492697474769,-0.6765576970392523,0.29264113523318475,-0.3961202792246505,-0.6581575651334982,0.24413933542808644,0.07756573201331232
Dry arbi (Sookhi arbi),-0.5268386202128129,-0.4327962662430147,-0.7651762212195042,-0.35698561508626986,-0.5879973657799631,0.1832014670368834,-0.2285007694338524,-0.5504833387983606,-0.3006044721259668,-0.25363724925575387,-0.16130656266099302,-0.4327962662430147,-0.7651762212195042,-0.3569856150862698,-0.2598798848293242,-0.3953492483378745,0.09545623584816015
Masala arbi,-0.2578885746400373,-0.13108175018394586,-0.5065340653835446,-0.21365490767945078,-0.6478087854683124,0.41061734899347624,-0.12559657909115862,-0.4123695771582089,-0.09667221839104422,-0.4944564611815775,-0.4018348301819644,-0.13108175018394586,-0.5065340653835446,-0.21365490767945075,-0.18542500524765904,-0.38429404503510245,0.05094433536193291
Peas brinjal bhartha (Matar baingan bhartha),-0.7956286717073179,-0.7966460489756343,-0.7855188626897482,-0.4998271391913592,-0.5863808409235212,0.60193547190934,-0.23855915969282948,-0.5970652089970798,-0.3334967711154705,0.5122531590429606,0.7850123252992847,-0.7966460489756343,-0.7855188626897482,-0.49982713919135924,-0.6125798534500109,-0.21640882664471742,0.19490210043820597
Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),-0.6555805218611729,-0.8277136823124096,-0.8494528787390866,-0.34231011603437717,-0.5985047773468353,0.5802768164849026,-0.22191138081532932,0.11872308306922724,-0.16903527616795225,0.5591760650703755,0.8379133208458275,-0.8277136823124096,-0.8494528787390866,-0.34231011603437717,-0.9008890527844087,-0.37847008775102753,0.43150875132368105
Crispy okra/Crispy lady's fingers (Karare bhindi),2.2613781818078653,-0.8366754996210949,-0.8262041456302363,2.6480674074396333,-0.6922632190204641,-0.0767023980563657,-0.2518350918357861,-0.4786819847340926,-0.3795459897007756,0.13531874037645408,0.9286822952188525,-0.8366754996210949,-0.8262041456302363,2.6480674074396333,-1.4232740360427905,-0.663780800730161,0.888501264568991
Beans foogath,-0.6862460535296928,-0.901798038730874,-0.7913310459669609,-0.3447560325430259,-0.575873429356649,0.7896438189211312,-0.2285179144172484,-0.23256949218735612,-0.12298605758264716,-0.3215009563201969,0.8527560462150013,-0.901798038730874,-0.7913310459669609,-0.3447560325430259,-1.0480955404306247,-0.3196189577123317,0.511723989299927
Stuffed bittergourd (wet) (Bharwa karele),-0.38065736403296385,-0.8169595015419874,-0.9860391857535821,-0.05026768490171163,-0.5556668686511256,0.3239827272957265,-0.06914386376264986,-0.6323724864088479,-0.14929989677425004,1.2517736697394917,0.41546652187703276,-0.8169595015419874,-0.9860391857535821,-0.05026768490171167,-1.081977862134576,-0.5490639540390917,0.6311104950855502
Jackfruit/Kathal (dry),1.3611981660983912,-0.8241289553889356,-1.1110011262136525,1.7372080996188237,-0.4263448801357756,-0.22831298602742758,-0.2556869981054171,-0.6985365440796403,-0.5308505650524924,0.2741484953997147,0.26837130764150197,-0.8241289553889356,-1.1110011262136525,1.7372080996188237,-1.381596403359384,-0.6847811542384398,0.8663322045465007
Yam fried (Zimikand/Suran fried),1.3760776153775511,-0.7697605970495787,-1.1516864091541406,1.7376972829205537,-0.6486170478965333,-0.1886054510826257,-0.253749614981671,-0.7679642996624447,-0.4650659670734852,0.6068745563213841,-0.10783469306178967,-0.7697605970495787,-1.1516864091541406,1.7376972829205537,-1.3539751248187053,-0.6909750092656576,0.8549829427903768
"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)",-0.7363242000283715,-0.6048631585697707,-0.5820924479873081,-0.5247754875795769,-0.5944634652057306,0.4683737634586426,-0.22562041222332713,-0.5759995224740921,-0.10325067818894494,1.5069412083017975,0.35780824255831883,-0.6048631585697707,-0.5820924479873081,-0.5247754875795768,-0.20305594370855454,-0.12210918393752009,-0.07194140808099893
Vegetable jalfrezi,-0.8813321663009032,-0.7721504149985613,-0.9744148191991571,-0.5815207505802288,-0.5685990675026605,0.3636902622405286,-0.2295237534431461,-0.48609947998866576,-0.3006044721259668,0.4432260741431271,-0.24275126084056242,-0.7721504149985613,-0.9744148191991571,-0.5815207505802287,-0.3064928802240176,-0.29610746667379345,0.046404577998815505
Vegetables stir fry ,-1.0823913913275467,-0.9059802201415939,-1.0790341181889833,-0.7238730913835884,-0.6437674733272077,-0.21387388241113597,-0.24350262990533808,-0.6909706989199756,-0.5242721052545917,0.9120673418054795,0.39377330787593245,-0.9059802201415939,-1.0790341181889833,-0.7238730913835884,0.06759416849689825,-0.016387513887717885,-0.27037650402012003
Broccoli delight,-1.0294866827794218,-0.9567638515574767,-0.6576508305910714,-0.6744655779088827,-0.6259856999063471,0.31315339958350785,-0.2410680422631084,-0.4878796788497634,-0.2808690927322647,2.495424575771885,1.0733037218928543,-0.9567638515574767,-0.6576508305910714,-0.6744655779088827,-0.6414566342272386,0.5577820478450376,-0.012771821904243292
Dhansak (vegetarian),-0.8049616596064326,-0.6616213348581104,-0.41644522458674965,-0.5913044166148239,-0.639726161186103,0.7968633707292768,-0.2554012483821507,-0.4966323232501596,0.08094619615227552,-0.054311846792189665,0.07389354703514679,-0.6616213348581104,-0.41644522458674965,-0.5913044166148238,-0.1738943794650556,0.1158490571957053,-0.21710113096876527
Cauliflower basket,-0.7614966016762694,-0.8593787701364307,0.13280609510983896,-0.5081432553207651,-0.5944634652057306,0.15793303570837297,-0.16393847695904337,0.598041626419743,-0.1427214369763493,2.206519079983256,0.8986162617787309,-0.8593787701364307,0.13280609510983896,-0.508143255320765,-0.8541724815169552,0.47613278252615593,0.059907697123839004
Stuffed bottle gourd (Stuffed ghiya/lauki),-0.7495503771654027,-0.8360780451338492,0.3158898683420351,-0.5120567217346031,-0.590422153064626,-0.2824596245885212,-0.21379037368009843,0.177321295580355,-0.3137613917217683,-0.2187359141940403,0.9832959129233767,-0.8360780451338492,0.3158898683420351,-0.5120567217346031,-0.8059888736358322,0.5889796951477881,0.012739144159816182
Ducheese potato,-0.4970263902950691,-0.44295299252619125,-0.33507465870577346,-0.35502888187935083,-0.6898384317358013,-0.24275208964371922,-0.2155848819422114,-0.6197627444760736,-0.247976793742761,-0.28776299909387376,-0.618957261543854,-0.44295299252619125,-0.33507465870577346,-0.3550288818793508,-0.3287827105357709,-0.18770211972139786,0.049329194058358415
Roast potatoes ,-0.7808558851470048,-0.22906428609223753,-0.9366356278972752,-0.6808249608313697,-0.6866053820229174,-0.09114150167265732,-0.22311724464751354,-0.7342888712066826,-0.3729675299028749,0.10507091665630229,-0.5628213130322349,-0.22906428609223753,-0.9366356278972752,-0.6808249608313696,1.0302004390392385,-0.35736143409485016,-0.6779527359656021
Stuffed baked potatoes ,-0.71216509420952,-0.43757590214098013,-0.2711406426564352,-0.581031567278499,-0.6809475450253709,-0.2355325378355734,-0.222305715433437,-0.5067201167963791,-0.21508449475325733,0.15974967491965356,-0.3422736373543821,-0.43757590214098013,-0.2711406426564352,-0.581031567278499,0.16656675345077107,0.07449416717398158,-0.3475268410034303
Potato nests,-0.6512606817478683,-0.4363809931664887,0.27811067704015335,-0.5624426018127683,-0.5993130397750562,0.1904210188450292,-0.17085362026209008,-0.06864284706128997,-0.17561373596585297,0.8849218589797022,0.1581926154780189,-0.4363809931664887,0.27811067704015335,-0.5624426018127682,-0.003735682098114551,0.34766785317493104,-0.3686057951766899
Parsley potato,-0.6091822391627167,-0.27148355468668084,-0.9482599944517004,-0.48857592325157473,-0.6857971195946966,-0.1344588125215321,-0.2722947720216599,-0.7187121311720791,-0.3861244494986763,0.3555849438770464,-0.4707202992030022,-0.27148355468668084,-0.9482599944517004,-0.4885759232515747,0.2506995440244164,-0.4633063899716911,-0.17672996698708549
Creamed spinach and mushroom,0.991345188496329,-0.9071751291160852,-0.7186787550018037,1.363472057097289,-0.6187113380523587,-0.3402160390536876,-0.22338013439291862,0.08326745575236767,-0.15587835657215077,1.3076158058382332,3.66849716528764,-0.9071751291160852,-0.7186787550018037,1.3634720570972887,-1.4088133288718552,-0.6107537971203699,0.8525352161628458
Fricassee of Mushroom,-0.6777130360219308,-0.6108377034422274,-0.3205442005127421,-0.4714545076910333,-0.5104041726707531,-0.26441074506815665,-0.2069380953161703,0.3722530708705369,-0.5111151856587902,0.9706240261867989,-0.07186962774417605,-0.6108377034422274,-0.3205442005127421,-0.4714545076910332,-0.3536613005199138,-0.007317020153603856,0.011208173517859391
Cauliflower au gratin,-0.46844078164406616,-0.5510922547176594,-0.08805686942423893,-0.2968160689735097,-0.46999105125970625,-0.1886054510826257,-0.18066055076459275,0.8873239413480951,-0.3729675299028749,1.3766428907380668,0.5387753172517079,-0.5510922547176594,-0.08805686942423893,-0.29681606897350965,-0.5633486526528761,-0.08530649623622603,0.1627509267537165
Vegetable and cheese pie,-0.5698770272675877,-0.5731980707457497,-0.21011271824570302,-0.3907392629056232,-0.4958554489627762,-0.01894598359119927,-0.20750387976823775,0.5875087831582492,-0.3663890701049742,1.5647223074595233,1.1990863048290585,-0.5731980707457497,-0.21011271824570302,-0.39073926290562316,-0.4640166220667115,-0.058853657783480826,0.07178757516829677
Spinach souffle ,-0.4456149598108026,-0.7219642380699242,0.7576157974101911,-0.2811622033181574,-0.641342686042545,-0.1886054510826257,-0.1354492295493839,1.0950138084761427,0.6664291181654405,0.6060989710977905,2.4972539005791115,-0.7219642380699242,0.7576157974101911,-0.2811622033181574,-0.8833744436749097,0.3026449822857327,0.16545645784070467
Beetroot and egg salad (Chukandar aur ande ka salad),-0.7936554114086479,-0.8934336759094345,-0.4048208580323245,-0.4802598071221689,-0.5540503437946838,-0.509875506545114,-0.21200158041245082,-0.6193176947607992,-0.3861244494986763,-0.3354614903448823,-0.0018424106178172692,-0.8934336759094345,-0.4048208580323245,-0.48025980712216876,-0.9096839616741706,0.10473996781317155,0.2809023832437586
Sour cream potato salad,-0.5964360442604971,-0.5558718906156248,-0.54140716504682,-0.3980770124315695,-0.6453839981836497,-0.27163029687630247,-0.21626496628358538,-0.5433625433539703,-0.15587835657215077,0.8775537993555628,0.2236528401830935,-0.5558718906156248,-0.54140716504682,-0.3980770124315695,-0.38412134093875044,-0.22768736197274655,0.09985443142417891
